,BSID,LONG,LAT,X_COORD,Y_COORD,ROUTES,STOPNAME,DIR,DISTANCE,POSTAL,PID,LOCATION
7752,23428.0,-104.86063,39.696688,3179914.55141,1679280.78413,11,Mississippi Ave & S Kenton Way,W,75.0,80012,0,F
7753,23429.0,-104.8184365,39.79187262,3191527.18495,1714038.99387,121,Maxwell Pl & Sable St,E,130.0,80239,0,F
7754,23437.0,-105.052747,39.791118,3125685.26329,1713355.03251,52,W 52nd Ave & Sheridan Blvd,W,75.0,80212,0,N
7755,23440.0,-105.12177,39.681974,3106454.34326,1673509.51798,21,W Jewell Ave & S Kipling Pkwy {1304},E,275.0,80227,0,N
7756,23443.0,-105.15983,39.679036,3095746.26455,1672396.9708,21,2100 Block Bear Creek Blvd {1304},SE,75.0,80228,0,M
7757,23444.0,-105.159707,39.679259,3095780.58042,1672478.33011,21,2100 Block Bear Creek Blvd {1304},NW,75.0,80228,0,M
7758,23448.0,-104.796591,39.627986,3198128.13034,1654389.38898,"135, 169L",Smoky Hill Rd & Pheasant Run Pkw,NW,60.0,80015,0,F
7759,23449.0,-104.800925,39.629491,3196903.18494,1654928.15329,135,Smoky Hill Rd & S Laredo St,NW,50.0,80015,0,M
7760,22572.0,-105.002419,39.751336,3139907.47605,1698937.27654,"28, 19, 44, 32, 10",15th St & Wynkoop St,NW,75.0,80202,0,F
7761,22573.0,-105.003468,39.752138,3139610.92937,1699227.8034,"28, 44, 32, 10",15th St & Delgany St,NW,75.0,80202,0,N
7762,22574.0,-105.00239714,39.75103277,3139914.22805,1698826.85378,"28, 19, 44, 32, 10",15th St & Wynkoop St,E,50.0,80202,-1,N
7763,22575.0,-105.009807,39.75679,3137819.45334,1700912.68784,"28, 44",15th St & Platte St,SE,75.0,80202,0,N
7764,22577.0,-105.003723,39.752107,3139539.2929,1699216.1194,"28, 44, 32, 10",15th St & Delgany St,SE,75.0,80202,0,F
7765,22583.0,-105.010965,39.757663,3137492.16893,1701228.93744,28,15th St & Central St,SE,75.0,80211,0,N
7766,22589.0,-104.930334,39.800992,3160062.32167,1717144.36405,40,Eudora St & 58th Ave,N,10.0,80022,0,N
7767,22594.0,-105.05115059,39.82744702,3126068.49083,1726590.96807,72,W 72nd Ave & Yates St,W,150.0,80030,-1,F
7768,22595.0,-105.053351,39.749632,3125589.83055,1698242.14392,"50, 51",Sheridan Blvd & W 22nd Ave,S,40.0,80214,0,N
7769,22596.0,-105.10976321,39.73964469,3109743.44256,1694531.04041,100,Kipling St & W Colfax Ave,S,100.0,80215,-1,F
7770,22599.0,-104.870012,39.594883,3177531.71764,1642180.05181,66,Arapahoe Rd & S Galena St {2017},E,75.0,80112,0,F
7771,22600.0,-104.870726,39.595171,3177329.78777,1642283.55901,66,Arapahoe Rd & S Galena St {1409},W,75.0,80111,0,F
7772,22602.0,-105.252978,40.007461,3069203.03802,1791951.7555,STMP,Colorado Ave & 30th St,W,100.0,80303,0,N
7773,22603.0,-105.25282112,40.00726515,3069247.18286,1791880.524,STMP,Colorado Ave & 30th St,E,65.0,80303,-1,F
7774,22604.0,-104.865854,39.672297,3178506.59443,1670385.98818,105,S Havana St & S Parker Rd,N,200.0,80014,0,F
7775,22631.0,-105.026434,39.578588,3133483.13075,1635976.95042,"402L, 403",S Santa Fe Dr & W Mineral Ave,SW,75.0,80120,0,F
7776,22632.0,-105.02458456,39.57874456,3134004.12646,1636036.69932,401,W Mineral Ave & S Santa Fe Dr,SE,560.0,80120,-1,F
7777,22641.0,-104.82625252,39.71866919,3189528.59456,1687357.44914,6,2nd Ave. & Abilene St.,E,15.0,80011,230,N
7778,22645.0,-104.791271,39.659741,3199536.33848,1665967.65423,"169, 169L",S Buckley Rd & Dartmouth Ave,S,125.0,80013,0,F
7779,22647.0,-105.20013476,40.0146044,3083998.39485,1794598.70935,JUMP,Arapahoe Rd & 65th St,E,90.0,80303,-1,F
7780,22650.0,-105.16078198,39.8126366,3095296.59659,1721062.3075,52,W 64th Ave & Gardenia St,W,65.0,80004,-1,F
7781,22651.0,-105.160078,39.812395,3095494.69356,1720975.03639,52,W 64th Ave & Gardenia St,E,80.0,80004,0,F
7782,22653.0,-105.109719,39.665037,3109872.62913,1667354.44335,100,S Kipling St & W Yale Ave,S,75.0,80227,0,N
7783,22654.0,-105.109594,39.665484,3109907.11943,1667517.41697,100,S Kipling St & W Yale Ave,N,75.0,80227,0,F
7784,22660.0,-105.09156,39.802117,3114760.25129,1717310.30481,"72, 52",W 58th Ave & Carr St,W,130.0,80004,0,F
7785,22661.0,-105.252623,40.1864,3069124.97182,1857143.57782,Y,US 36 & Pointe View Dr,S,75.0,80503,0,A
7786,22662.0,-105.25244,40.186349,3069176.15833,1857125.13585,Y,US 36 & Pointe View Dr,N,75.0,80503,0,A
7787,22668.0,-104.890056,39.709741,3171602.471,1683978.48223,"3L, 3",8500 Block Alameda Ave,SE,800.0,80247,0,M
7788,22669.0,-105.095001,39.580638,3114153.09337,1636630.19937,77,8600 Block W Ken Caryl Ave {1303},E,600.0,80128,0,M
7789,22670.0,-105.095652,39.580861,3113969.24207,1636710.60877,77,8600 Block W Ken Caryl Ave {1303},W,75.0,80128,0,M
7790,22674.0,-105.05312426,39.72926755,3125690.07655,1690824.40866,"50, 51",Sheridan Blvd & W 8th Ave,N,100.0,80204,-1,N
7791,22675.0,-104.960295,39.560619,3152164.28031,1629535.86256,24,Dad Clark Dr & S University Blvd,W,90.0,80126,0,F
7792,22676.0,-104.959772,39.561298,3152310.26232,1629784.05823,24,S University Blvd & Dad Clark Dr,N,75.0,80126,0,F
7793,22678.0,-104.965895,39.758003,3150162.72945,1701424.14243,28,Williams St & 29th Ave,N,50.0,80205,0,N
7794,22682.0,-105.282218,40.129673,3060904.75367,1836454.84375,Y,US 36 & Middle Fork Rd,N,100.0,80503,0,F
7795,22683.0,-105.282394,40.129216,3060855.93256,1836288.22762,Y,US 36 & Middle Fork Rd,S,10.0,80302,0,F
7796,19232.0,-105.057656,39.652887,3124550.94167,1662995.92108,27,W Hampden Ave & S Depew St,E,90.0,80235,0,F
7797,19233.0,-105.055146,39.652026,3125259.21329,1662685.74992,27,W Hampden Ave & S Sheridan Blvd,SE,300.0,80235,0,N
7798,19235.0,-105.13383,39.71181,3103016.22111,1684363.6848,GMCR,W Cedar Dr & S Union Blvd {1304},W,125.0,80228,0,F
7799,19236.0,-105.137422,39.712283,3102004.98565,1684531.92772,GMCR,W Cedar Dr & S Van Gordon St {1304},W,150.0,80228,0,N
7800,19237.0,-105.144792,39.712279,3099931.58129,1684522.27951,GMCR,W Cedar Dr & S Zang Way {1304},W,75.0,80228,0,F
7801,19238.0,-105.147893,39.707722,3099065.6071,1682858.93984,GMCR,S Alkire St & W Alaska Pl {1304},S,80.0,80228,0,F
7802,19239.0,-105.147865,39.704518,3099078.00876,1681691.8755,GMCR,S Alkire St & S Arbutus St {1304},S,125.0,80228,0,F
7803,19253.0,-105.112654,39.69607,3108998.1697,1678654.92434,100L,S Kipling Pkwy & W Mississippi Ave {2010},SW,125.0,80232,0,F
7804,19254.0,-105.11739,39.690009,3107674.77777,1676441.49913,100L,S Kipling Pkwy & W Florida Ave {2010},SW,125.0,80232,0,F
7805,19255.0,-105.120388,39.681321,3106844.30435,1673273.27976,"100L, 21",S Kipling Pkwy & W Jewell Ave {1304},S,125.0,80227,0,F
7806,19256.0,-105.112547,39.660285,3109083.87259,1665620.09238,"100L, 100",S Kipling Pkwy & W Dartmouth Ave,S,225.0,80227,0,F
7807,19257.0,-105.111588,39.656612,3109359.58893,1664283.33615,"100L, 100",S Kipling Pkwy & W Girton Dr,SE,200.0,80227,0,N
7808,19258.0,-105.11129,39.656864,3109443.09924,1664375.48726,"100L, 100",S Kipling St & W Girton Dr,NW,150.0,80227,0,F
7809,19259.0,-105.112285,39.661431,3109155.85431,1666037.84385,100L,S Kipling Pkwy & W Dartmouth Ave,N,100.0,80227,0,F
7810,19260.0,-105.119968,39.68272,3106960.38366,1673783.37131,100L,S Kipling Pkwy & W Jewell Ave,N,125.0,80232,0,F
7811,19261.0,-105.116312,39.690498,3107977.39632,1676620.9014,100L,S Kipling Pkwy & W Florida Ave,NE,125.0,80232,0,F
7812,19265.0,-104.912664,39.825649,3164969.02481,1726157.82303,88,Monaco St & 71st Ave,N,125.0,80022,0,F
7813,19273.0,-104.942643,39.791033,3156626.09248,1713495.14765,48,52nd Ave & Vasquez Blvd,W,215.0,80216,0,F
7814,19276.0,-104.933058,39.795858,3159308.62497,1715269.41418,40,Dahlia St & 56th Ave,SE,230.0,80022,0,F
7815,19278.0,-104.942336,39.790919,3156712.61814,1713454.15041,48,52nd Ave & Vasquez Blvd,E,40.0,80216,0,N
7816,19279.0,-104.924902,39.827146,3161528.24945,1726681.14914,48,72nd Ave & Elm St,E,343.0,80022,0,F
7817,19281.0,-104.912898,39.827111,3164899.85876,1726689.96591,"48, 88",72nd Ave & Monaco St,E,35.0,80022,0,N
7818,19282.0,-104.909317,39.82388,3165913.29602,1725519.51913,48,70th Ave & Newport St,W,125.0,80022,0,F
7819,19283.0,-104.958664,39.782004,3152143.59199,1710178.93915,"48, 44",47th Ave & Josephine St,W,140.0,80216,0,F
7820,19285.0,-104.903545,39.761107,3167684.66554,1702663.89309,"73, 28",Quebec St & MLK Blvd,S,75.0,80207,0,F
7821,19292.0,-105.093053,39.874501,3114222.64622,1743676.40089,76,Wadsworth Pkwy & Independence Dr,NW,50.0,80021,0,F
7822,19293.0,-105.092931,39.873788,3114258.05302,1743416.81957,76,Wadsworth Pkwy & Independence St,SE,65.0,80021,0,F
7823,19294.0,-104.925407,39.740038,3161587.10718,1694949.61889,"15L, 15",Colfax Ave & Glencoe St,E,75.0,80220,0,F
7824,19295.0,-104.928975,39.798372,3160450.16167,1716192.37387,40,56th Ave & Fairfax St,W,125.0,80022,0,F
7825,19297.0,-105.06063116,39.68214286,3123661.69172,1673648.45941,21,W Jewell Ave & W Iliff Dr,E,85.0,80227,-1,F
7826,19298.0,-105.061597,39.682304,3123389.57172,1673705.84287,21,W Jewell Ave & S Harlan Cir,W,75.0,80232,0,F
7827,19301.0,-105.063813,39.791025,3122575.72674,1713306.03488,52,W 52nd Ave & Ingalls St,E,100.0,80002,0,F
7828,19302.0,-104.949277,39.791045,3154761.83051,1713488.14941,48,52nd Ave & Adams St,W,175.0,80216,0,F
7829,19304.0,-104.903631,39.66699,3167885.54456,1668380.88435,27,S Quebec St & Yale Ave,SE,137.0,80231,0,F
7830,19305.0,-104.904123,39.667683,3167745.38649,1668632.40197,27,Yale Ave & S Quebec St,W,129.0,80224,0,F
7831,19308.0,-105.282194,40.051684,3060979.58668,1808041.762,"Y, SKIP",Broadway & Tamarac Ave,S,20.0,80304,0,N
7832,20813.0,-104.898901,39.654834,3169246.37895,1663961.8272,27,S Tamarac Dr & Girard Ave,S,175.0,80231,0,N
7833,20815.0,-104.894024,39.643685,3170646.62323,1659909.93513,27,S Tamarac Dr & Mansfield Ave,NW,83.0,80237,0,F
7834,20816.0,-104.898713,39.651133,3169308.23452,1662614.08889,27,S Tamarac Dr & Hampden Cir,N,49.0,80237,0,N
7835,20818.0,-105.069163,39.791158,3121072.07026,1713347.30874,"50, 52",W 52nd Ave & Marshall St,W,120.0,80002,0,F
7836,20819.0,-105.073664,39.791155,3119807.23192,1713340.24871,"50, 52",W 52nd Ave & Quay St,W,10.0,80002,0,N
7837,20820.0,-105.077253,39.791184,3118798.6237,1713346.09938,"50, 52",W 52nd Ave & Saulsbury Ct,W,125.0,80002,0,F
7838,20821.0,-105.079697,39.796336,3118103.14296,1715219.6445,52,W 55th Ave & Vance St,W,165.0,80002,0,F
7839,20822.0,-105.080138,39.796218,3117979.42361,1715176.08729,52,W 55th Ave & Vance St,E,200.0,80002,0,N
7840,20823.0,-105.076232,39.790981,3119085.88378,1713273.48892,"50, 52",W 52nd Ave & Teller St,E,85.0,80002,0,F
7841,20824.0,-105.073582,39.790974,3119830.58455,1713274.42363,"50, 52",W 52nd Ave & Quay St,E,60.0,80002,0,F
7842,20825.0,-105.067396,39.798667,3121555.59618,1716084.99009,72,Lamar St & W 56th Ave,N,150.0,80002,0,F
7843,20826.0,-105.067742,39.798514,3121458.641,1716028.79355,72,Lamar St & W 56th Ave,S,20.0,80002,0,N
7844,20827.0,-105.08104,39.801898,3117716.42516,1717243.98926,"72, 76, 52",Ralston Rd & Wadsworth Blvd,E,117.0,80002,0,F
7845,20844.0,-104.940145,39.895341,3157093.89543,1751496.4251,"39L, 92",Colorado Blvd & 110th Pl {1203},N,75.0,80233,0,F
7846,20845.0,-104.99657676,39.92036735,3141208.93699,1760520.54695,"8, 128",Huron St & W 123rd Ave,N,90.0,80234,-1,F
7847,20846.0,-104.7716683,39.77788516,3204710.16325,1709045.85574,42,45th Ave & Andes Ct,E,75.0,80249,-1,F
7848,20847.0,-104.769529,39.777926,3205311.31837,1709065.56059,42,45th Ave & Argonne St,E,100.0,80249,0,N
7849,20848.0,-104.763854,39.777295,3206908.20157,1708848.5864,42,45th Ave & Ceylon St,SE,75.0,80249,0,F
7850,20849.0,-104.760931,39.776289,3207732.73094,1708488.80939,42,45th Ave & Ensenada St,E,75.0,80249,0,F
7851,20851.0,-104.760804,39.783615,3207746.71231,1711157.68623,45,Green Vally Ranch Blvd & Flanders Way,E,90.0,80249,0,F
7852,20855.0,-104.745605,39.775196,3212043.67205,1708126.08017,42,42nd Ave & Lisbon St,E,50.0,80249,0,F
7853,20856.0,-104.742362,39.775451,3212954.41153,1708226.5525,42,Malaya St & 42nd Ave,N,50.0,80249,0,F
7854,20857.0,-104.742654,39.778254,3212863.82699,1709246.8928,42,Malaya St & 45th Ave,N,150.0,80249,0,N
7855,20858.0,-104.742365,39.780815,3212937.27291,1710180.44442,42,Malaya & Green Valley Ranch Blvd,S,90.0,80249,0,F
7856,20859.0,-104.742804,39.778154,3212821.97176,1709210.11521,42,Malaya St & 45th Ave,S,200.0,80249,0,F
7857,20860.0,-104.7425,39.775481,3212915.53272,1708237.15687,42,Malaya St & 42nd Ave,S,75.0,80249,0,N
7858,20865.0,-104.80966048,39.77644822,3194035.99702,1708439.05299,121,Chambers Rd & 46th Ave,N,25.0,80239,-1,N
7859,20866.0,-104.809651,39.780633,3194027.07685,1709963.43784,121,Chambers Rd & Bolling Dr,N,75.0,80239,0,F
7860,20867.0,-104.809553,39.785864,3194040.1377,1711869.11426,"45, 121",5000 Block Chambers Rd,N,200.0,80239,0,M
7861,20868.0,-104.809517,39.790708,3194036.84333,1713633.69132,121,Chambers Rd & 53rd Ave,N,75.0,80239,0,F
7862,20869.0,-104.809792,39.794464,3193949.17037,1715001.28608,121,Chambers Rd & Maxwell Pl,S,90.0,80239,0,F
7863,20870.0,-104.809823,39.790043,3193952.69441,1713390.80139,"45, 121",Chambers Rd & 53rd Ave,S,75.0,80239,0,F
7864,20871.0,-104.809903,39.780022,3193957.94268,1709740.33441,121,Chambers Rd & Bolling Dr,S,75.0,80239,0,F
7865,20872.0,-104.80997,39.776187,3193949.72295,1708343.24006,"42, 121",Chambers Rd & 46th Ave,S,175.0,80239,0,F
7866,20873.0,-104.810023,39.794842,3193883.21458,1715138.48555,121,Maxwell Pl & Chambers Rd,W,90.0,80239,0,F
7867,20874.0,-104.80985271,39.78543001,3193957.11025,1711710.38803,"45, 121",Chambers Rd & 51st Ave,S,655.0,80239,0,N
7868,20875.0,-104.821113,39.667499,3191113.63128,1668729.33207,130,Yale Ave & Marina Dr,E,75.0,80014,0,F
7869,23615.0,-105.13893163,39.63850605,3101687.09114,1657656.40853,116X,W Quincy Ave & S Wright Way,E,100.0,80465,0,F
7870,23616.0,-105.132876,39.638618,3103392.35354,1657704.02272,116X,W Quincy Ave & S Union St,E,100.0,80465,0,F
7871,23617.0,-105.130302,39.638615,3104117.26416,1657705.8697,116X,W Quincy Ave & S Swadley Ct,E,100.0,80465,0,F
7872,23618.0,-105.12885097,39.63323512,3104533.91859,1655747.89926,116X,S Simms St & W Marlowe Ave,S,200.0,80465,-1,N
7873,23619.0,-105.128826,39.628096,3104548.59948,1653875.99424,116X,S Simms St & W Chenango Ave,S,100.0,80465,0,F
7874,23620.0,-105.128859,39.623614,3104545.97414,1652243.38133,116X,S Simms St & W Belleview Ave,S,100.0,80127,0,F
7875,23621.0,-105.12889,39.618573,3104544.74279,1650407.15706,116X,S Simms St & W Arlington Ave,S,100.0,80127,0,F
7876,23622.0,-105.128899,39.614764,3104547.87502,1649019.7172,116X,S Simms St & W Cross Ave,S,100.0,80127,0,N
7877,23623.0,-105.12896056,39.60916593,3104538.86088,1646980.54888,116X,S Simms St & W Bowles Ave,S,130.0,80127,-1,F
7878,23624.0,-105.128957,39.603261,3104548.64829,1644829.68943,116X,S Simms St & W Coal Mine Ave,S,150.0,80127,0,F
7879,23625.0,-105.129094,39.585634,3104536.26014,1638408.9377,116X,S Simms St & W Fremont Ave {1303},S,100.0,80127,0,F
7880,23626.0,-105.129167,39.582177,3104520.82597,1637149.6537,116X,S Simms St & Gore Range Rd {1303},S,100.0,80127,0,F
7881,23638.0,-104.95885827,39.87140048,3151895.01343,1742743.48503,92,York St & Thornton Pkwy {1203},N,235.0,80229,0,F
7882,23639.0,-104.958845,39.873016,3151895.23107,1743332.00974,92,York St & 97th Ave {1203},N,75.0,80229,0,F
7883,23640.0,-104.958839,39.874424,3151893.8598,1743844.92809,92,York St & 98th Ave {1203},N,75.0,80229,0,F
7884,23641.0,-104.949163,39.877649,3154602.57719,1745036.05899,92,100th Ave & Steele St {1203},E,100.0,80229,0,F
7885,23642.0,-104.950204,39.877778,3154310.12049,1745081.28144,92,100th Ave & Steele St {1203},W,125.0,80229,0,F
7886,23644.0,-104.95901,39.874389,3151845.93976,1743831.89237,92,York St & 98th Ave {1203},S,75.0,80229,0,F
7887,23645.0,-104.959021,39.872594,3151846.74616,1743177.98879,92,York St & 97th Ave {1203},S,50.0,80229,0,F
7888,23647.0,-104.940134,39.896667,3157094.00505,1751979.48519,"39L, 92",Colorado Blvd & Muriel Dr {1203},N,90.0,80233,0,F
7889,23649.0,-104.804027,39.638382,3196004.67449,1658159.94508,139,Quincy Ave & S Jasper St,E,150.0,80015,0,F
7890,23650.0,-104.805625,39.638605,3195554.02272,1658237.72801,139,Quincy Ave & S Jasper St,W,200.0,80013,0,F
7891,23659.0,-104.791653,39.630256,3199512.53399,1655227.02958,"169, 169L",S Buckley Rd & Wagontrail Pkwy,S,75.0,80015,0,F
7892,23666.0,-105.26145807,40.00779554,3066827.03875,1792067.28102,209,Regent Dr & Colorado Ave,S,90.0,80309,-1,F
7893,23668.0,-105.26637929,40.00395951,3065451.96541,1790666.20627,209,Regent Dr & Broadway,W,300.0,80309,-1,N
7894,23671.0,-105.03289865,39.89977462,3131059.40499,1752964.42735,"31, 112",W 112th Ave & Stratford Lakes Dr,W,90.0,80031,0,F
7895,23672.0,-105.0356573,39.89952882,3130285.84656,1752870.91845,"31, 112",3800 Block W 112th Ave,E,300.0,80031,0,M
7896,23675.0,-105.165355,39.733577,3094117.98835,1692258.41564,"16, GS, 16L",Indiana St & S Golden Rd,N,120.0,80401,0,N
7897,23676.0,-105.1655932,39.73324673,3094051.43801,1692137.86293,"16, GS, 16L",Indiana St & S Golden Rd,S,190.0,80401,-1,F
7898,23677.0,-104.810189,39.624295,3194308.2856,1653015.59488,153,S Chambers Rd & Belleview Ave,N,100.0,80015,0,F
7899,23679.0,-104.940142,39.88054,3157127.96539,1746104.67542,92,Colorado Blvd & Arrowhead Pass Rd {1203},N,50.0,80229,0,F
7900,23680.0,-104.940358,39.879843,3157068.90844,1745850.39735,92,Colorado Blvd & Arrowhead Pass Rd {1203},S,20.0,80229,0,F
7901,23683.0,-105.186032,39.986874,3087983.76582,1784509.71566,DASH,South Boulder Rd & Clyncke Ln,W,50.0,80303,0,F
7902,23684.0,-105.186072,39.986679,3087972.80208,1784438.63778,DASH,South Boulder Rd & Clyncke Ln,E,50.0,80303,0,N
7903,23686.0,-105.079805,39.859555,3117966.27677,1738248.75456,92,W 90th Ave & Wadsworth Blvd,W,300.0,80021,0,N
7904,22684.0,-104.934549,39.667387,3159180.94527,1668469.83665,"46, 27",Yale Ave & S Brook Dr,E,45.0,80222,0,F
7905,22685.0,-104.934677,39.667535,3159144.57679,1668523.52177,"46, 27",Yale Ave & S Cherry St,W,50.0,80222,0,F
7906,22686.0,-104.790167,39.645894,3199886.56379,1660926.35741,139,Mansfield Ave & S Pagosa St,E,90.0,80013,0,F
7907,22687.0,-104.89482842,39.6257501,3170463.61433,1653375.68222,73,S Ulster Pkwy & Belleview Ave {1411},S,560.0,80237,-1,N
7908,22693.0,-105.010368,39.755659,3137663.94827,1700499.85249,10,Platte St & 15th St,SW,25.0,80202,0,F
7909,22694.0,-105.014051,39.752367,3136634.86786,1699295.12974,10,Water St & 7th St,SW,175.0,80211,0,N
7910,22696.0,-105.014436,39.752037,3136527.26048,1699174.34331,10,Water St & 7th St,NE,50.0,80211,0,F
7911,22697.0,-105.00992775,39.75586695,3137787.31715,1700576.26959,10,Platte St & 15th St,NE,75.0,80202,0,N
7912,22698.0,-104.99450526,39.74192659,3142151.67321,1695522.04982,48,Welton St & 13th St,NE,110.0,80204,-1,F
7913,22700.0,-104.99256516,39.74886768,3142683.12731,1698053.48197,"48, 8",Curtis St & 18th St,NE,75.0,80202,-1,N
7914,22701.0,-104.99025812,39.75060126,3143328.28222,1698688.59296,"48, 8",Curtis St & 19th St,NE,125.0,80202,0,F
7915,22707.0,-105.05310955,39.7401789,3125674.66051,1694799.03996,"50, 51",Sheridan Blvd & W Colfax Ave,N,55.0,80204,170,N
7916,22711.0,-105.202083,40.070278,3083386.14108,1814879.51338,205,Spine Rd & Gunpark Dr,N,50.0,80301,0,F
7917,22712.0,-105.202236,40.07034,3083343.24292,1814901.96066,205,Spine Rd & Gunpark Dr,S,50.0,80301,0,N
7918,22714.0,-104.970532,39.758194,3148858.65396,1701486.08572,28,29th Ave & Lafayette St,E,75.0,80205,0,F
7919,22715.0,-104.93948179,39.91377173,3157238.56321,1758211.62147,120,120th Ave & Colorado Blvd,E,75.0,80233,-1,F
7920,22716.0,-104.93232848,39.91384261,3159245.04819,1758249.90273,120,120th Ave & Birch Dr,E,75.0,80233,-1,F
7921,22717.0,-104.92825866,39.91386672,3160386.65556,1758265.84803,120,120th Ave & Fairfax St,E,90.0,80233,0,N
7922,22718.0,-104.92257018,39.91390162,3161982.30364,1758288.65263,120,120th Ave & Holly St,E,120.0,80233,0,N
7923,22730.0,-104.81800578,39.97270044,3191153.70286,1779911.69971,"120, 145X",S 4th Ave & Bromley Ln {1201},N,75.0,80601,-1,F
7924,22731.0,-104.81804899,39.97560342,3191133.65262,1780969.14384,"120, 145X",S 4th Ave & Voiles St {1201},N,120.0,80601,0,N
7925,22732.0,-104.81803474,39.97792291,3191131.30235,1781814.14859,"120, 145X",S 4th Ave & Jessup St {1201},N,165.0,80601,0,F
7926,22733.0,-104.81807,39.982489,3191108.93517,1783477.47509,"120, 145X",S 4th Ave & Skeel St {1201},N,75.0,80601,0,F
7927,22736.0,-104.818203,39.981799,3191073.54951,1783225.83215,"120, 145X",S 4th Ave & Skeel St {1201},S,50.0,80601,0,N
7928,22737.0,-104.818189,39.978775,3191085.74091,1782124.23599,"120, 145X",S 4th Ave & Laurel St {1201},S,50.0,80601,0,F
7929,22738.0,-104.818206,39.975687,3191089.41928,1780999.26132,"120, 145X",S 4th Ave & Voiles St {1201},S,75.0,80601,0,M
7930,22739.0,-104.81826972,39.97286859,3191079.26436,1779972.39888,"120, 145X",S 4th St & Bromley Ln {1201},S,150.0,80601,-1,N
7931,22752.0,-104.91072995,39.91431104,3165302.74471,1758459.12792,120,120th Ave & Niagara St,W,90.0,80602,0,F
7932,22753.0,-104.90991481,39.91417022,3165531.73882,1758409.31068,120,120th Ave & Niagara St,E,60.0,80233,0,F
7933,22754.0,-104.92260399,39.91407794,3161972.41125,1758352.82381,120,120th Ave & Holly St,W,120.0,80241,0,F
7934,22755.0,-104.92815699,39.91404198,3160414.77549,1758329.86905,120,120th Ave & Fairfax St,W,60.0,80241,0,F
7935,22756.0,-104.93305146,39.91401196,3159041.85169,1758310.33055,120,120th Ave & Birch Dr,W,90.0,80241,0,F
7936,22762.0,-105.2038017,39.72996249,3083309.29445,1690904.2283,GDCR,Jefferson County Pkwy & Weimer St {1109},NW,70.0,80401,-1,F
7937,22763.0,-105.078754,39.79253,3118374.54834,1713834.45042,"50, 52",W 53rd Ave & Wadsworth Bypass,SE,175.0,80002,0,F
7938,22765.0,-105.082752,39.63494,3117514.72926,1656425.24453,"76, 27",S Wadsworth Blvd & W Stanford Ave,SW,100.0,80123,0,F
7939,19310.0,-105.256714,39.980687,3068182.52381,1782195.01924,"204, SKIP",Table Mesa Dr & Ithaca Dr,NE,125.0,80305,0,F
7940,19311.0,-105.254358,39.982307,3068841.21113,1782786.96739,"204, SKIP",Table Mesa Dr & Yale Rd,NE,300.0,80305,0,F
7941,19312.0,-105.272767,40.036849,3063632.39605,1802643.63115,204,19th St & Iris Ave,S,75.0,80304,0,N
7942,19313.0,-105.252912,39.98404,3069244.73472,1783419.40443,204,Table Mesa Dr & Stanford Ave,SW,150.0,80305,0,F
7943,19314.0,-105.254278,39.982903,3068863.0438,1783004.1529,204,Table Mesa Dr & Gillaspie Dr,SW,75.0,80305,0,F
7944,19315.0,-105.255469,39.981545,3068530.60116,1782508.52823,204,Table Mesa Dr & Yale Rd,SW,75.0,80305,0,F
7945,19327.0,-105.214852,40.050935,3079834.26451,1807821.08109,205,Jay Rd & Spine Rd,E,90.0,80301,0,F
7946,19331.0,-105.216462,40.051086,3079383.3348,1807874.6817,205,Jay Rd & Spine Rd,W,90.0,80301,0,F
7947,19332.0,-105.25857215,40.02841659,3067615.55617,1799581.85727,"205, BOLT",28th St & Valmont Rd,S,150.0,80304,-1,F
7948,19334.0,-105.229615,40.000639,3075755.54437,1789485.09393,206,Crescent Dr & Baseline Rd,S,150.0,80303,0,N
7949,19336.0,-105.242798,39.977428,3072085.92681,1781018.49951,"206, SKIP",S Broadway & Grinnell Dr,SE,75.0,80305,0,F
7950,19339.0,-105.2335,40.004143,3074663.31677,1790758.40737,206,Laurel Ave & McIntire St,W,100.0,80303,0,N
7951,19342.0,-105.203957,40.01473,3082927.56211,1794640.95429,JUMP,6400 Block Arapahoe Rd,W,375.0,80301,0,M
7952,19343.0,-105.207476,40.014763,3081941.78458,1794649.78329,JUMP,Arapahoe Ave & 63rd St,W,75.0,80301,0,F
7953,19359.0,-105.02303061,39.76206738,3134091.53077,1702815.27029,32,W 32nd Ave & Eliot St,W,150.0,80211,-1,N
7954,19364.0,-105.15536547,39.7446589,3096912.18923,1696305.68049,20,Denver West Pkwy & Denver West Cir,E,50.0,80401,-1,F
7955,19365.0,-105.15813952,39.74251927,3096135.05515,1695523.33903,20,14100 Block Denver West Pkwy,E,1082.0,80401,-1,M
7956,19366.0,-105.15265106,39.74713391,3097672.0376,1697210.15386,20,Denver West Pkwy & W 20th Ave,E,90.0,80401,-1,F
7957,19367.0,-105.149489,39.747291,3098560.96131,1697270.7918,20,W 20th Ave & Beech Ct,E,75.0,80401,0,F
7958,19369.0,-105.14306749,39.74735283,3100366.54333,1697300.34435,20,W 20th Ave & Youngfield St,W,100.0,80401,-1,F
7959,19371.0,-105.149841,39.747402,3098461.82629,1697310.84377,20,W 20th Ave & Beech Ct,W,75.0,80401,0,F
7960,19372.0,-105.153281,39.746886,3097495.24872,1697119.17177,20,Denver West Pkwy & W 20th Ave,SW,90.0,80401,0,F
7961,19373.0,-105.155376,39.744923,3096908.86303,1696401.87371,20,Denver West Pkwy & Denver West Cir,SW,125.0,80401,0,N
